sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,two_year_recid,days_custody,days_c_jail,days_r_jail
0,23,1,2,10,0,0,3,1.0,1,1,0,10,10,1,322,1,0
0,34,3,0,5,0,0,2,271.0,0,1,1,5,2,1,209,209,209
1,20,0,1,4,0,0,1,21.0,1,0,0,4,7,0,90,4,0
0,36,3,0,3,0,0,1,1.0,1,0,0,3,2,0,1,96,0
0,30,2,0,4,0,0,0,1.0,1,0,0,4,3,0,3,3,0
0,21,1,0,3,1,0,1,2.0,1,1,0,3,6,0,1,1,0
0,22,2,0,6,0,0,2,1.0,0,1,0,6,5,1,3,2,8
0,57,1,0,8,0,0,18,1834.0,1,0,0,8,7,0,454,0,0
0,21,1,0,9,0,0,4,0.0,1,1,0,9,6,1,221,221,500
0,21,1,0,5,0,0,0,1.0,1,1,0,5,6,1,23,13,0
0,34,2,0,1,0,0,1,0.0,0,0,0,1,1,0,1,1,0
1,50,2,0,1,0,0,1,1.0,0,1,0,1,1,1,21,2,21
0,40,2,0,7,0,0,0,1.0,1,1,0,7,9,1,9,9,35
0,25,1,0,8,0,0,7,1.0,1,1,0,8,7,1,128,128,0
1,53,2,0,1,0,0,1,1.0,0,0,0,1,1,0,2,2,0
1,24,1,0,4,0,0,0,1.0,1,0,0,4,4,0,2,2,0
0,42,1,0,1,0,0,1,13.0,1,0,0,1,1,0,5,5,0
0,28,1,0,3,0,0,1,1.0,0,0,0,3,3,0,3,3,0
0,24,2,0,4,0,0,1,37.0,0,0,0,4,4,0,37,37,0
0,26,1,1,8,1,0,6,1.0,1,1,0,8,3,1,2,2,32
0,22,1,0,9,0,0,4,1.0,1,1,1,9,9,1,199,261,199
0,21,2,0,7,0,0,3,8.0,0,0,0,7,8,0,7,7,0
0,37,1,0,9,0,0,23,1.0,1,1,0,9,4,1,71,18,71
0,35,1,0,5,0,0,2,1.0,1,0,0,5,5,0,6,6,0
0,53,1,0,1,0,0,2,1.0,1,0,0,1,1,0,2,2,0
0,60,1,0,1,0,0,1,1183.0,1,0,0,1,1,0,154,0,0
0,29,1,0,4,0,0,7,1.0,1,1,0,4,3,0,5,2,0
0,48,2,1,8,0,0,23,1.0,1,1,1,8,5,1,281,362,0
1,52,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,27,1,0,8,0,0,12,1.0,1,1,0,8,5,1,47,33,47
0,28,1,0,9,0,0,5,0.0,1,1,0,9,6,0,16,52,16
0,33,2,0,3,0,0,3,1.0,0,0,0,3,1,0,1,1,0
1,28,3,0,2,0,0,0,1.0,1,0,0,2,2,0,3,3,0
0,47,2,0,10,0,0,5,312.0,1,1,0,10,6,1,5,292,5
0,36,1,0,7,0,0,14,1.0,1,1,0,7,3,1,2,2,2
0,29,1,1,5,0,0,2,1.0,1,0,0,5,5,0,3,3,0
0,22,1,0,9,0,1,0,0.0,0,1,0,9,7,1,12,22,5
0,26,1,0,7,0,2,6,35.0,1,0,0,7,7,0,49,1,0
0,25,2,0,2,0,0,0,1.0,1,0,0,2,3,0,1,1,0
0,68,2,0,1,0,0,2,150.0,1,0,0,1,1,0,2,2,0
0,56,1,0,3,0,0,5,1.0,1,0,0,3,3,0,144,13,0
0,27,1,0,8,0,0,9,1.0,1,1,1,8,8,1,44,53,67
0,52,2,0,1,0,0,4,1.0,1,1,0,1,1,1,111,8,111
0,32,1,0,2,0,0,3,1.0,1,0,0,2,2,0,5,2,0
0,60,0,0,1,0,0,4,1.0,1,0,0,1,1,0,2,2,0
0,23,3,0,3,0,0,1,5.0,0,0,0,3,4,0,6,6,0
1,39,2,0,6,0,0,0,2.0,0,0,0,6,2,0,2,2,0
0,56,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
1,22,1,0,7,0,0,0,1.0,1,0,0,7,8,0,1,1,0
1,27,1,0,2,0,0,1,31.0,1,1,0,2,2,1,2,2,0
0,53,1,0,6,0,0,11,1.0,1,0,0,6,3,0,111,111,0
0,25,2,0,2,0,0,0,0.0,0,1,0,2,3,1,1,1,1
0,21,3,0,3,0,0,0,0.0,0,0,0,3,6,0,1,1,0
0,22,2,0,3,0,0,0,1.0,1,0,0,3,5,0,3,3,0
1,58,2,0,1,0,0,2,23.0,0,0,0,1,1,0,18,2,0
0,31,1,0,3,0,0,7,1.0,0,1,0,3,2,1,2,2,0
0,22,2,0,5,0,0,1,1.0,1,1,0,5,5,1,291,2,19
0,28,1,0,6,0,0,8,1.0,1,1,0,6,6,1,4,4,0
0,42,0,0,1,0,0,1,1.0,1,0,0,1,1,0,3,3,0
0,20,1,0,7,0,0,0,0.0,1,1,0,7,8,1,2,2,0
0,29,2,0,6,0,0,0,0.0,0,1,1,6,4,1,6,6,0
0,29,1,0,10,0,0,8,614.0,1,0,0,10,9,0,89,89,0
0,58,1,0,7,0,0,21,2.0,0,1,0,7,4,1,5,60,5
0,22,1,0,7,0,0,3,1.0,1,0,0,7,6,0,7,107,0
0,48,3,0,1,0,0,1,0.0,0,1,0,1,1,1,2,2,0
0,37,2,0,4,0,0,0,0.0,1,0,0,4,3,0,1,1,0
0,57,1,0,5,0,0,1,1.0,1,1,0,5,6,1,119,27,119
0,27,2,0,1,0,0,3,22.0,0,0,0,1,1,0,1,1,0
0,26,1,0,4,0,0,3,0.0,1,0,0,4,3,0,2,34,0
0,24,2,0,8,1,1,3,0.0,1,1,0,8,5,1,15,1,10
0,33,2,0,1,0,0,0,1.0,1,0,0,1,2,0,2,2,0
0,29,1,0,6,0,0,2,1.0,1,0,0,6,3,0,2,2,0
1,24,1,0,10,0,0,3,1.0,1,1,0,10,9,1,101,2,0
0,19,2,0,10,0,1,1,1.0,1,1,0,10,8,1,6,33,4
0,36,2,0,1,0,0,2,1.0,0,0,0,1,1,0,2,2,0
1,24,2,0,5,0,0,0,1.0,1,0,0,5,5,0,1,1,0
0,34,2,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,25,3,0,5,0,0,2,1.0,1,1,1,5,3,1,3,2,3
0,20,1,1,10,0,1,1,1.0,1,1,0,10,8,1,160,2,160
0,28,3,0,5,0,0,2,263.0,0,1,1,5,3,1,15,2,15
0,24,1,0,2,0,0,1,1.0,0,1,1,2,4,1,2,3,2
0,61,2,0,1,0,0,4,1.0,1,0,0,1,1,0,3,3,0
1,50,1,0,2,0,0,3,1.0,1,0,0,2,1,0,1,1,0
0,30,1,0,1,0,0,1,1.0,0,0,0,1,2,0,5,5,0
0,38,1,0,3,0,0,5,1.0,1,0,0,3,2,0,2,2,0
0,24,2,0,1,0,0,0,1.0,0,0,0,1,2,0,2,2,0
0,45,1,0,2,0,0,16,77.0,1,0,0,2,1,0,66,66,0
1,46,1,0,10,0,0,2,1.0,1,1,0,10,8,1,2,11,2
0,41,2,0,1,0,0,0,1.0,0,1,0,1,1,1,5,5,0
0,20,0,0,8,0,1,0,1.0,1,1,1,8,6,1,25,23,25
0,27,1,0,8,0,0,13,1.0,0,1,1,8,9,1,1,2,0
1,51,1,0,8,0,0,16,122.0,1,0,0,8,1,0,67,67,0
0,26,1,0,6,0,0,1,1.0,0,1,0,6,3,1,14,14,33
0,29,1,0,5,0,0,3,0.0,1,1,0,5,3,1,2,2,0
0,52,2,0,5,0,0,6,1.0,1,1,0,5,3,1,3,3,0
0,28,2,0,4,0,0,1,1.0,1,1,1,4,3,1,23,5,23
1,34,4,0,7,0,0,4,152.0,1,1,0,7,3,1,17,98,1
0,55,1,0,3,0,0,5,1.0,1,1,0,3,1,1,120,120,0
0,26,1,1,9,1,0,10,1.0,1,1,1,9,6,1,1,2,1
0,28,1,0,10,0,0,5,1.0,1,0,0,10,10,0,2,2,0
0,63,2,0,1,0,0,2,3.0,1,0,0,1,1,0,6,4,0
0,42,1,0,1,0,0,0,0.0,1,0,0,1,1,0,2,2,0
0,23,1,1,6,2,2,6,1.0,1,1,1,6,6,0,23,2,2
0,54,1,0,9,0,0,28,1.0,1,1,0,9,5,1,3,7,3
0,35,1,0,7,0,1,8,1.0,1,1,0,7,4,1,8,11,8
1,24,1,1,9,0,0,6,1.0,1,1,0,9,9,1,4,27,118
0,54,1,0,1,0,0,2,26.0,0,0,0,1,1,0,2,2,0
0,58,1,0,6,0,0,12,1.0,0,1,0,6,3,1,5,5,38
0,23,2,0,5,0,1,1,1.0,0,1,0,5,5,1,2,1,2
0,35,1,0,2,0,0,1,1.0,0,0,0,2,2,0,2,2,0
0,20,1,0,10,0,0,1,0.0,1,1,1,10,10,1,2,3,2
0,51,2,0,1,0,0,0,0.0,1,0,0,1,1,0,36,36,0
0,24,3,0,10,0,0,0,1.0,1,0,0,10,7,0,2,2,0
0,37,2,0,2,0,0,3,14.0,1,0,0,2,1,0,8,8,0
0,47,2,0,1,0,0,3,1.0,1,0,0,1,1,0,2,2,0
0,34,2,0,6,0,0,4,1.0,1,1,0,6,2,1,2,2,0
0,56,2,0,1,0,0,0,2.0,1,0,0,1,1,0,2,2,0
0,34,3,0,1,0,0,4,1.0,1,1,0,1,1,1,2,33,2
0,59,2,0,1,0,0,1,3.0,1,1,0,1,1,1,7,1,9
0,35,5,0,6,0,0,0,1.0,1,0,0,6,4,0,102,102,0
0,58,3,0,1,0,0,1,11.0,1,0,0,1,1,0,11,11,0
0,29,3,0,4,0,0,2,26.0,0,0,0,4,2,0,2,2,0
1,24,2,0,9,0,1,6,1.0,1,1,1,9,4,1,2,4,2
0,21,2,0,9,0,4,2,1.0,0,1,1,9,9,1,10,10,0
0,26,1,0,9,0,0,2,16.0,0,0,0,9,6,0,0,0,0
0,50,5,0,7,0,0,5,0.0,1,1,0,7,5,1,12,12,70
0,26,1,0,2,0,0,1,1.0,1,0,0,2,3,0,2,2,0
1,30,2,0,2,0,0,0,1.0,0,0,0,2,2,0,2,2,0
0,29,2,0,9,0,0,6,43.0,1,1,0,9,8,1,55,19,55
0,29,2,0,4,0,0,0,1.0,0,1,1,4,4,1,10,2,10
0,54,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,29,1,0,4,0,0,4,1.0,1,1,1,4,4,1,9,9,0
1,59,2,0,1,0,0,0,2.0,0,0,0,1,1,0,2,2,0
0,38,1,0,5,0,0,0,1.0,1,0,0,5,1,0,2,2,0
1,22,3,0,5,0,0,2,100.0,1,1,0,5,4,1,20,20,1
0,29,1,0,7,0,0,4,53.0,1,1,1,7,6,1,78,27,78
0,27,2,0,3,0,0,1,1.0,0,1,0,3,3,1,7,2,7
0,26,3,0,5,0,0,7,1.0,1,1,0,5,5,1,2,2,2
0,52,3,0,3,0,0,20,1.0,1,0,0,3,1,0,4,29,0
0,66,1,0,6,0,0,33,1.0,1,1,0,6,2,1,15,15,2
0,27,2,0,5,0,0,2,1.0,1,0,0,5,4,0,1,1,0
0,51,2,0,1,0,0,1,1.0,0,0,0,1,1,0,1,2,0
0,35,2,0,2,0,0,1,0.0,1,0,0,2,3,0,75,75,0
0,26,1,0,7,0,0,1,1510.0,1,0,0,7,4,0,0,0,0
0,52,2,0,3,0,0,4,1.0,0,0,0,3,2,0,2,2,0
1,35,1,0,2,0,0,12,55.0,0,0,0,2,1,0,1,1,0
0,48,0,0,5,0,0,12,0.0,1,0,0,5,4,0,2,2,0
1,26,1,0,2,0,0,0,1.0,0,0,0,2,2,0,2,2,0
1,48,2,0,1,0,0,0,0.0,0,0,0,1,1,0,2,2,0
0,30,3,0,4,0,0,7,1.0,0,0,0,4,5,0,39,39,0
0,28,0,0,1,0,0,2,1.0,0,0,0,1,2,0,3,3,0
0,33,1,0,3,0,0,2,0.0,0,0,0,3,3,0,2,1,0
1,34,1,0,4,0,0,6,1.0,1,0,0,4,2,0,2,53,0
0,25,0,0,1,0,0,0,0.0,0,0,0,1,2,0,1,1,0
0,59,1,0,7,0,0,10,1.0,1,1,0,7,4,1,2,128,2
0,29,1,0,5,0,0,5,1.0,1,1,0,5,3,1,3,3,0
0,24,2,0,2,0,0,0,0.0,1,0,0,2,3,0,7,2,0
0,48,2,0,7,0,0,1,1.0,1,1,0,7,4,1,130,130,0
0,55,1,0,8,0,0,0,1.0,0,1,1,8,4,1,46,46,46
0,52,1,0,5,0,0,4,0.0,0,0,0,5,3,0,2,2,0
0,20,1,0,4,0,0,0,1.0,1,1,0,4,6,1,2,1,2
0,25,2,0,4,0,0,4,6.0,1,1,0,4,3,1,6,6,0
0,24,2,0,2,0,0,0,1.0,1,0,0,2,3,0,16,16,0
0,23,2,0,9,0,0,0,1.0,0,0,0,9,6,0,1435,2,0
0,27,2,0,4,1,3,6,1.0,1,1,0,4,3,0,2,2,0
0,25,1,0,3,1,0,1,2.0,0,1,0,3,3,1,2,2,0
0,31,1,0,2,0,0,0,1.0,1,0,0,2,1,0,1,1,0
0,25,1,0,4,1,0,6,2.0,1,1,0,4,5,1,11,5,11
0,32,2,0,1,0,0,1,7.0,1,1,1,1,2,1,2,2,2
0,21,2,0,3,0,0,0,2.0,1,1,0,3,5,1,1,1,0
0,37,0,0,1,0,0,1,1.0,1,0,0,1,1,0,6,6,0
0,25,2,0,3,0,0,0,1.0,1,0,0,3,4,0,16,1,0
0,32,3,1,10,1,0,20,0.0,1,0,0,10,7,0,2,2,0
0,35,1,0,7,0,0,0,1.0,1,0,0,7,2,0,3,3,0
0,42,1,0,7,0,0,14,1.0,1,1,0,7,6,1,69,3,69
0,24,2,0,10,0,1,9,23.0,0,1,1,10,8,1,356,11,356
0,22,2,1,10,0,4,6,251.0,1,1,0,10,10,1,63,63,63
0,21,3,0,6,0,0,0,1.0,1,1,0,6,9,1,215,2,3
0,47,2,0,1,0,0,1,1.0,0,0,0,1,1,0,1,1,0
0,27,1,0,9,0,0,5,1.0,1,1,0,9,7,1,1,2,1
0,43,3,0,1,0,0,2,12.0,0,1,0,1,1,1,5,5,5
0,46,2,0,6,0,0,2,1.0,1,1,0,6,1,1,2,2,1
0,44,1,0,3,0,0,1,0.0,0,0,0,3,1,0,1,1,0
0,27,1,0,5,0,0,0,1.0,1,0,0,5,5,0,0,0,0
0,23,2,0,2,0,0,2,1.0,1,0,0,2,3,0,2,2,0
1,50,3,0,1,0,0,1,1320.0,1,0,0,1,1,0,0,0,0
0,42,1,0,5,0,0,8,1.0,1,0,0,5,2,0,3,3,0
0,58,1,0,6,0,0,6,1.0,1,0,0,6,3,0,59,145,0
0,26,1,0,6,0,1,3,1.0,1,1,0,6,4,0,102,3,102
1,48,0,0,1,0,0,0,1.0,1,0,0,1,1,0,18,18,0
0,39,1,0,3,0,0,3,1.0,1,1,0,3,2,1,3,4,3
0,21,1,0,5,2,0,3,1.0,1,1,1,5,6,1,42,1,42
0,63,2,0,1,0,0,1,9.0,0,0,0,1,1,0,7,7,0
0,22,1,0,7,1,0,3,11.0,1,1,1,7,7,1,9,9,0
0,50,1,0,3,0,0,3,1.0,0,0,0,3,2,0,2,2,0
0,38,1,0,1,0,0,0,1.0,1,0,0,1,1,0,11,11,0
0,41,2,0,6,0,0,1,7.0,1,0,0,6,4,0,6,7,0
0,28,1,8,8,0,1,16,1.0,1,1,1,8,9,1,26,2,26
1,30,1,0,3,0,0,0,0.0,0,0,0,3,3,0,2,2,0
0,23,1,0,5,0,0,1,1.0,1,0,0,5,7,0,37,1,0
0,25,2,0,4,0,0,2,13.0,1,1,0,4,3,1,12,13,36
0,40,2,0,4,0,0,5,1.0,1,0,0,4,1,0,10,1,0
0,24,3,0,8,0,0,8,0.0,1,0,0,8,4,0,1,1,0
0,27,1,0,4,0,0,5,0.0,0,1,0,4,9,1,65,65,20
0,44,2,0,3,0,0,11,0.0,0,0,0,3,6,0,181,181,0
1,35,1,0,2,0,0,6,1.0,1,1,1,2,1,1,49,2,49
0,42,2,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,38,1,0,7,0,0,15,1.0,1,1,0,7,5,0,1,1,0
0,26,3,0,6,0,0,4,1.0,1,0,0,6,6,0,1,1,0
1,25,1,0,3,0,0,0,1.0,0,0,0,3,3,0,2,2,0
0,24,2,0,4,0,0,1,280.0,1,0,0,4,6,0,0,0,0
0,64,3,0,1,0,0,1,9.0,1,0,0,1,1,0,9,9,0
1,49,2,0,1,0,0,2,0.0,0,1,0,1,1,1,2,1,2
0,50,2,0,1,0,0,5,1.0,1,1,0,1,1,1,27,2,27
0,28,2,0,6,0,0,8,161.0,1,1,0,6,8,1,32,32,0
0,66,2,0,1,0,0,0,0.0,0,1,0,1,1,1,2,2,0
1,46,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,30,1,0,6,0,1,5,1.0,1,1,1,6,6,1,2,2,2
1,22,2,0,3,0,0,0,1.0,0,0,0,3,4,0,1,1,0
0,23,2,0,4,0,0,1,1.0,0,0,0,4,6,0,2,11,0
0,30,0,0,6,0,0,0,1.0,0,1,0,6,5,1,12,2,0
0,24,1,1,10,0,0,10,0.0,1,1,0,10,5,1,18,18,18
0,31,3,0,1,0,0,0,2.0,0,0,0,1,2,0,2,2,0
0,31,0,0,2,0,0,1,1.0,1,0,0,2,2,0,2,2,0
0,21,1,4,7,0,0,4,68.0,1,1,0,7,8,1,119,119,119
0,28,1,0,8,0,0,4,366.0,1,1,0,8,7,0,53,53,53
0,25,1,0,3,0,0,0,1.0,0,1,1,3,4,0,4,2,4
1,21,2,0,7,0,0,0,1.0,1,0,0,7,5,0,3,3,0
0,27,1,0,2,0,0,0,1.0,0,0,0,2,3,0,2,2,0
0,20,3,0,2,0,0,0,1.0,0,1,0,2,5,1,2,2,2
0,32,3,0,1,0,0,1,27.0,1,0,0,1,1,0,1,1,0
1,24,2,0,5,0,1,0,0.0,1,0,0,5,5,0,2,2,0
0,20,1,1,3,0,0,1,1.0,1,0,0,3,6,0,2,2,0
0,31,1,0,8,0,0,3,20.0,0,1,0,8,3,1,2,21,2
0,27,1,0,7,0,0,3,1.0,0,1,1,7,8,1,2,7,2
0,59,1,0,5,0,0,17,65.0,1,1,0,5,2,1,29,59,29
0,40,1,0,2,0,0,0,1.0,1,0,0,2,1,0,2,2,0
0,22,1,0,10,0,0,11,1.0,1,1,1,10,8,1,2,1,35
1,38,1,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
0,36,3,0,10,0,0,1,101.0,0,1,0,10,9,1,60,41,60
0,30,1,0,7,0,0,1,0.0,0,0,0,7,4,0,11,2,0
0,27,2,0,6,0,0,6,1.0,1,1,1,6,4,1,2,35,0
0,43,1,0,1,0,0,1,0.0,0,0,0,1,1,0,0,0,0
1,59,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,37,2,0,1,0,0,2,2.0,0,0,0,1,1,0,2,2,0
0,28,1,0,7,0,0,5,0.0,0,1,0,7,7,1,2,2,0
0,38,2,0,1,0,0,0,0.0,1,0,0,1,1,0,1,1,0
0,22,1,0,8,0,1,0,1.0,1,1,0,8,6,1,42,2,8
0,43,3,0,1,0,0,1,44.0,0,0,0,1,1,0,42,42,0
0,25,1,0,5,0,0,4,1.0,1,1,1,5,4,1,33,33,92
0,51,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,30,3,0,5,0,0,6,1.0,1,1,1,5,3,1,1843,0,0
0,29,2,0,2,0,0,2,57.0,0,1,0,2,2,1,26,26,17
0,28,1,0,3,0,0,10,0.0,1,0,0,3,2,0,9,1,0
0,26,1,0,8,0,0,6,164.0,0,0,0,8,8,0,0,0,0
0,55,1,0,3,0,0,9,0.0,0,1,0,3,1,1,9,5,9
1,23,2,0,10,0,0,3,1.0,1,0,0,10,9,0,54,7,0
1,22,1,0,5,0,0,0,1.0,0,0,0,5,6,0,9,9,0
1,19,2,0,10,0,0,2,2.0,1,1,0,10,7,1,49,23,49
0,31,1,0,1,0,0,1,28.0,0,0,0,1,1,0,1,1,0
0,29,1,0,1,0,0,0,0.0,0,0,0,1,1,0,2,2,0
0,61,1,0,6,0,0,15,1.0,1,1,0,6,3,1,2,2,2
0,24,1,0,10,0,0,4,175.0,1,1,1,10,9,1,4,2,4
0,31,3,0,2,0,0,0,0.0,0,0,0,2,2,0,6,1,0
0,20,1,0,9,1,1,4,1.0,1,1,0,9,6,1,110,3,110
0,26,2,0,7,0,0,3,1.0,1,1,0,7,4,1,1,2,0
0,27,2,0,9,0,0,5,0.0,0,0,0,9,7,0,2,2,0
0,25,2,0,5,0,0,1,1.0,1,0,0,5,3,0,2,2,0
0,23,2,0,5,2,0,3,0.0,1,1,0,5,5,1,10,10,106
0,38,1,0,1,0,0,0,1.0,1,0,0,1,1,0,3,3,0
0,27,1,0,9,2,1,18,1.0,1,1,0,9,6,1,154,1,0
1,35,2,0,3,0,0,0,0.0,1,1,0,3,2,1,1,1,1
0,22,0,0,9,0,0,0,1.0,1,0,0,9,7,0,17,17,0
1,58,1,0,2,0,0,4,14.0,1,1,1,2,1,1,3,2,0
1,57,2,0,4,0,0,0,2.0,0,1,0,4,1,1,3,3,0
0,21,1,0,3,0,1,0,1.0,1,0,0,3,5,0,2,2,0
1,22,1,0,8,0,0,0,1.0,1,0,0,8,6,0,2,2,0
0,30,1,0,2,0,0,0,1.0,1,0,0,2,2,0,4,4,0
0,24,2,0,10,0,0,1,6.0,1,1,0,10,9,1,35,38,3
0,22,2,0,4,0,0,2,41.0,1,1,1,4,6,1,81,28,81
0,29,2,0,4,0,0,3,61.0,1,1,0,4,2,1,12,40,0
0,30,1,0,8,0,0,8,1.0,1,1,0,8,3,1,126,3,126
1,31,1,0,6,0,0,10,1.0,1,0,0,6,2,0,2,2,0
1,45,2,0,6,0,0,1,0.0,1,0,0,6,4,0,2,2,0
0,23,1,0,7,0,0,4,330.0,1,0,0,7,9,0,91,91,0
0,39,2,0,2,0,0,2,13.0,1,1,0,2,1,1,33,6,33
0,31,1,0,8,0,0,0,1.0,1,1,0,8,8,1,4,3,4
0,22,1,0,4,0,0,1,1.0,1,1,0,4,6,1,11,2,11
1,27,1,0,2,0,0,9,68.0,1,1,0,2,2,1,49,66,49
0,27,1,0,7,0,0,13,1.0,1,1,1,7,3,1,174,3,174
0,38,2,0,1,0,0,1,1.0,1,1,1,1,1,1,3,2,3
0,31,1,0,10,0,0,23,0.0,1,1,0,10,10,1,35,56,35
0,47,1,0,9,0,0,20,1.0,1,0,0,9,5,0,3,3,0
0,22,1,0,7,1,0,3,1.0,1,0,0,7,7,0,2,2,0
0,35,1,0,9,0,1,1,1159.0,0,1,1,9,3,1,76,81,0
0,23,3,0,6,0,0,2,19.0,0,1,0,6,4,1,43,20,43
0,65,1,0,2,0,0,2,18.0,0,1,1,2,1,1,41,6,2
0,35,1,0,4,0,0,0,1.0,0,0,0,4,3,0,2,2,0
1,33,1,0,3,0,0,0,1.0,1,0,0,3,2,0,161,2,0
0,53,2,0,1,0,0,1,10.0,0,0,0,1,1,0,2,2,0
0,52,3,0,1,0,0,0,1.0,1,0,0,1,1,0,3,3,0
0,21,1,0,5,0,0,0,1.0,1,0,0,5,7,0,15,2,0
0,37,1,0,4,0,0,11,1.0,1,0,0,4,2,0,13,3,0
0,30,0,0,9,0,0,4,1.0,0,1,1,9,8,1,8,2,8
0,33,2,0,5,0,0,5,32.0,1,0,0,5,2,0,23,23,0
0,31,1,0,7,0,0,2,565.0,0,0,0,7,6,0,0,0,0
0,54,0,0,1,0,0,0,1.0,1,0,0,1,1,0,1,1,0
1,31,1,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
1,59,2,0,3,0,0,2,400.0,1,0,0,3,1,0,30,30,0
0,27,1,0,2,0,0,0,1.0,0,0,0,2,2,0,2,2,0
0,36,1,0,7,0,0,0,1.0,0,1,1,7,2,1,2,2,0
0,46,1,0,9,0,0,17,1.0,1,1,0,9,6,1,7,7,7
0,22,1,0,9,0,1,3,0.0,1,0,0,9,8,0,324,324,0
1,28,2,0,2,0,0,0,1.0,0,0,0,2,2,0,2,2,0
1,34,2,0,9,0,1,15,5.0,1,1,0,9,3,1,102,4,102
0,29,3,0,9,0,0,7,2.0,1,1,0,9,4,1,15,2,1
0,23,1,0,10,0,1,2,0.0,0,1,1,10,9,1,23,81,23
0,27,1,0,4,0,0,3,1.0,1,0,0,4,3,0,2,2,0
0,21,5,0,6,0,1,0,1.0,1,1,1,6,6,1,40,2,40
0,48,2,0,1,0,0,3,4.0,1,1,0,1,1,1,40,2,40
0,30,1,0,9,0,0,15,248.0,1,1,0,9,4,1,21,21,21
1,32,1,0,2,0,0,2,44.0,1,0,0,2,1,0,1,1,0
0,31,1,0,7,0,0,5,1.0,1,0,0,7,4,0,7,8,0
0,36,1,0,5,1,0,4,1.0,0,0,0,5,2,0,3,3,0
0,36,1,0,5,0,0,1,556.0,0,0,0,5,5,0,0,0,0
0,44,1,0,8,0,0,14,1.0,1,1,0,8,5,1,3,3,0
0,53,2,0,1,0,0,2,2.0,1,0,0,1,1,0,2,2,0
0,33,1,0,2,0,0,3,1.0,0,1,0,2,1,1,2,3,2
0,21,1,1,10,0,0,2,273.0,1,0,0,10,9,0,295,295,0
0,33,1,0,8,0,0,4,557.0,1,1,1,8,6,1,1654,340,0
0,47,2,0,5,0,0,2,0.0,1,1,0,5,1,1,2,3,2
0,57,1,0,7,0,0,20,0.0,1,1,0,7,2,1,22,34,22
0,28,1,0,4,0,0,2,1.0,0,0,0,4,2,0,7,7,0
0,24,1,0,6,0,0,1,1.0,0,0,0,6,4,0,2,2,0
0,44,1,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
0,46,1,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,37,1,0,3,0,0,6,0.0,1,0,0,3,5,0,2,2,0
0,26,1,0,6,0,0,10,6.0,0,1,0,6,4,1,2,7,2
0,27,1,0,8,1,0,10,0.0,1,1,1,8,7,1,3,1,3
0,40,2,0,2,0,0,1,1.0,1,0,0,2,1,0,3,3,0
1,60,2,0,3,0,0,9,0.0,1,1,0,3,1,1,386,386,0
0,53,2,0,1,0,0,1,7.0,1,0,0,1,1,0,7,7,0
0,26,1,0,6,1,0,8,52.0,1,0,0,6,6,0,6,42,0
0,28,1,0,1,0,0,0,1.0,1,0,0,1,3,0,2,2,0
0,23,3,0,4,0,0,0,0.0,0,0,0,4,5,0,1,1,0
1,46,2,0,8,0,0,2,1.0,1,0,0,8,1,0,100,21,0
0,23,1,0,5,0,0,0,1.0,1,1,0,5,4,1,4,2,4
0,37,1,0,1,0,0,5,28.0,1,1,1,1,2,1,0,0,0
0,44,1,0,1,0,1,1,503.0,0,0,0,1,1,0,0,0,0
0,50,1,0,8,0,0,18,1.0,1,1,0,8,6,1,1,250,1
0,45,1,0,1,0,0,0,1.0,0,0,0,1,1,0,3,3,0
0,22,1,0,5,0,0,1,1.0,1,0,0,5,7,0,21,2,0
0,26,2,0,2,0,0,1,0.0,1,1,1,2,3,1,20,17,20
0,62,2,0,1,0,0,0,1.0,1,0,0,1,1,0,4,4,0
0,34,2,0,1,0,0,0,0.0,0,1,0,1,1,1,34,1,34
0,24,3,0,10,0,0,1,6.0,1,0,0,10,5,0,5,7,0
0,21,2,0,2,0,0,0,1.0,0,0,0,2,5,0,2,2,0
0,25,2,0,2,0,0,0,1.0,1,1,1,2,3,1,2,2,2
0,68,2,0,1,0,0,0,1.0,0,0,0,1,1,0,4,4,0
0,41,2,0,2,0,0,2,47.0,0,0,0,2,2,0,1,1,0
0,21,2,0,3,0,0,1,1.0,1,0,0,3,6,0,2,2,0
1,37,3,0,3,0,0,1,1.0,1,0,0,3,1,0,3,3,0
0,22,1,0,8,0,0,0,0.0,1,0,0,8,5,0,1,1,0
0,38,2,0,4,0,0,11,268.0,1,1,0,4,2,1,5,269,5
0,42,2,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
